experiment,language,qid,query_en,query_used,expanded_query,stage,rank,doc_id,retrieval_score,cross_encoder_score
rerank_only,indonesian,q20546,resize an image python pil,resize gambar pil python,,reranked,7,d3361,0.8848265409469604,-3.1056201457977295
rerank_only,indonesian,q20546,resize an image python pil,resize gambar pil python,,reranked,8,d5524,0.8848265409469604,-3.1056201457977295
rerank_only,indonesian,q20546,resize an image python pil,resize gambar pil python,,reranked,9,d1525,0.8848265409469604,-3.1056201457977295
rerank_only,indonesian,q20546,resize an image python pil,resize gambar pil python,,reranked,10,d11093,0.8985558748245239,-4.803485870361328
rerank_only,indonesian,q20547,python boxplot data frame,boxplot dataframe python,,reranked,1,d14265,0.8968906998634338,-2.398613452911377
rerank_only,indonesian,q20547,python boxplot data frame,boxplot dataframe python,,reranked,2,d20547,0.8968906402587891,-2.398613452911377
rerank_only,indonesian,q20547,python boxplot data frame,boxplot dataframe python,,reranked,3,d10607,0.8968906402587891,-2.398613452911377
rerank_only,indonesian,q20547,python boxplot data frame,boxplot dataframe python,,reranked,4,d4422,0.8968906402587891,-2.398613452911377
rerank_only,indonesian,q20547,python boxplot data frame,boxplot dataframe python,,reranked,5,d14263,0.8968906402587891,-2.398613452911377
rerank_only,indonesian,q20547,python boxplot data frame,boxplot dataframe python,,reranked,6,d14261,0.8968906402587891,-2.398613452911377
rerank_only,indonesian,q20547,python boxplot data frame,boxplot dataframe python,,reranked,7,d13003,0.8968906402587891,-2.398613452911377
rerank_only,indonesian,q20547,python boxplot data frame,boxplot dataframe python,,reranked,8,d10165,0.8968906402587891,-2.398613452911377
rerank_only,indonesian,q20547,python boxplot data frame,boxplot dataframe python,,reranked,9,d7539,0.8414168357849121,-3.658925771713257
rerank_only,indonesian,q20547,python boxplot data frame,boxplot dataframe python,,reranked,10,d8796,0.8414168357849121,-3.658925771713257
rerank_only,indonesian,q20548,python glpk read from lp file,glpk baca dari file lp python,,reranked,1,d20548,0.8821645975112915,-0.8360112905502319
rerank_only,indonesian,q20548,python glpk read from lp file,glpk baca dari file lp python,,reranked,2,d8568,0.839073896408081,-10.229710578918457
rerank_only,indonesian,q20548,python glpk read from lp file,glpk baca dari file lp python,,reranked,3,d1720,0.839073896408081,-10.229710578918457
rerank_only,indonesian,q20548,python glpk read from lp file,glpk baca dari file lp python,,reranked,4,d4399,0.839073896408081,-10.229710578918457
rerank_only,indonesian,q20548,python glpk read from lp file,glpk baca dari file lp python,,reranked,5,d11919,0.839073896408081,-10.229710578918457
rerank_only,indonesian,q20548,python glpk read from lp file,glpk baca dari file lp python,,reranked,6,d2225,0.8390738368034363,-10.229710578918457
rerank_only,indonesian,q20548,python glpk read from lp file,glpk baca dari file lp python,,reranked,7,d7482,0.8390738368034363,-10.229710578918457
rerank_only,indonesian,q20548,python glpk read from lp file,glpk baca dari file lp python,,reranked,8,d3879,0.8390738368034363,-10.229710578918457
rerank_only,indonesian,q20548,python glpk read from lp file,glpk baca dari file lp python,,reranked,9,d13568,0.8252376317977905,-10.30542278289795
rerank_only,indonesian,q20548,python glpk read from lp file,glpk baca dari file lp python,,reranked,10,d1292,0.8252376317977905,-10.30542278289795
rerank_only,indonesian,q20549,python threadpool close join,threadpool tutup join python,,reranked,1,d13896,0.8680481910705566,-1.956098198890686
rerank_only,indonesian,q20549,python threadpool close join,threadpool tutup join python,,reranked,2,d11911,0.8568827509880066,-6.760400295257568
rerank_only,indonesian,q20549,python threadpool close join,threadpool tutup join python,,reranked,3,d7913,0.8372217416763306,-6.948092460632324
rerank_only,indonesian,q20549,python threadpool close join,threadpool tutup join python,,reranked,4,d20305,0.8497594594955444,-7.466701507568359
rerank_only,indonesian,q20549,python threadpool close join,threadpool tutup join python,,reranked,5,d1496,0.8730130195617676,-7.879551887512207
rerank_only,indonesian,q20549,python threadpool close join,threadpool tutup join python,,reranked,6,d7219,0.8730130195617676,-7.879551887512207
rerank_only,indonesian,q20549,python threadpool close join,threadpool tutup join python,,reranked,7,d1498,0.8730130195617676,-7.879551887512207
rerank_only,indonesian,q20549,python threadpool close join,threadpool tutup join python,,reranked,8,d13894,0.8730130195617676,-7.879551887512207
rerank_only,indonesian,q20549,python threadpool close join,threadpool tutup join python,,reranked,9,d11463,0.8730130195617676,-7.879551887512207
rerank_only,indonesian,q20549,python threadpool close join,threadpool tutup join python,,reranked,10,d13892,0.8730130195617676,-7.879551887512207
rerank_only,indonesian,q20550,python sklearn onehotencoder string values,nilai string sklearn onehotencoder python,,reranked,1,d13636,0.8475110530853271,-6.3732733726501465
rerank_only,indonesian,q20550,python sklearn onehotencoder string values,nilai string sklearn onehotencoder python,,reranked,2,d10108,0.8475110530853271,-6.3732733726501465
rerank_only,indonesian,q20550,python sklearn onehotencoder string values,nilai string sklearn onehotencoder python,,reranked,3,d10450,0.8475110530853271,-6.3732733726501465
rerank_only,indonesian,q20550,python sklearn onehotencoder string values,nilai string sklearn onehotencoder python,,reranked,4,d7090,0.8475110530853271,-6.3732733726501465
rerank_only,indonesian,q20550,python sklearn onehotencoder string values,nilai string sklearn onehotencoder python,,reranked,5,d994,0.8445952534675598,-6.876175403594971
rerank_only,indonesian,q20550,python sklearn onehotencoder string values,nilai string sklearn onehotencoder python,,reranked,6,d7331,0.8445952534675598,-6.876175403594971
rerank_only,indonesian,q20550,python sklearn onehotencoder string values,nilai string sklearn onehotencoder python,,reranked,7,d6556,0.8456289768218994,-7.608277320861816
rerank_only,indonesian,q20550,python sklearn onehotencoder string values,nilai string sklearn onehotencoder python,,reranked,8,d2789,0.8411144018173218,-8.1323823928833
rerank_only,indonesian,q20550,python sklearn onehotencoder string values,nilai string sklearn onehotencoder python,,reranked,9,d10060,0.8411144018173218,-8.1323823928833
rerank_only,indonesian,q20550,python sklearn onehotencoder string values,nilai string sklearn onehotencoder python,,reranked,10,d14298,0.8411144018173218,-8.1323823928833
rerank_only,indonesian,q20551,python change to bytes,ubah ke bytes python,,reranked,1,d17521,0.8629446029663086,-3.317955493927002
rerank_only,indonesian,q20551,python change to bytes,ubah ke bytes python,,reranked,2,d16733,0.8629446029663086,-3.317955493927002
rerank_only,indonesian,q20551,python change to bytes,ubah ke bytes python,,reranked,3,d16888,0.8629446029663086,-3.317955493927002
rerank_only,indonesian,q20551,python change to bytes,ubah ke bytes python,,reranked,4,d17047,0.8629446029663086,-3.317955493927002
rerank_only,indonesian,q20551,python change to bytes,ubah ke bytes python,,reranked,5,d16822,0.8629446029663086,-3.317955493927002
rerank_only,indonesian,q20551,python change to bytes,ubah ke bytes python,,reranked,6,d16833,0.8629446029663086,-3.317955493927002
rerank_only,indonesian,q20551,python change to bytes,ubah ke bytes python,,reranked,7,d17999,0.8629446029663086,-3.317955493927002
rerank_only,indonesian,q20551,python change to bytes,ubah ke bytes python,,reranked,8,d17504,0.8629446029663086,-3.317955493927002
rerank_only,indonesian,q20551,python change to bytes,ubah ke bytes python,,reranked,9,d14608,0.8556591272354126,-6.794307708740234
rerank_only,indonesian,q20551,python change to bytes,ubah ke bytes python,,reranked,10,d1434,0.8556591272354126,-6.794307708740234
rerank_only,indonesian,q20552,python json loads try,json loads coba python,,reranked,1,d8453,0.8748033046722412,2.851287841796875
rerank_only,indonesian,q20552,python json loads try,json loads coba python,,reranked,2,d1723,0.8748033046722412,2.851287841796875
rerank_only,indonesian,q20552,python json loads try,json loads coba python,,reranked,3,d10134,0.8748033046722412,2.851287841796875
rerank_only,indonesian,q20552,python json loads try,json loads coba python,,reranked,4,d11544,0.8748033046722412,2.851287841796875
rerank_only,indonesian,q20552,python json loads try,json loads coba python,,reranked,5,d15792,0.859240710735321,1.539400577545166
rerank_only,indonesian,q20552,python json loads try,json loads coba python,,reranked,6,d2828,0.859240710735321,1.539400577545166
rerank_only,indonesian,q20552,python json loads try,json loads coba python,,reranked,7,d13188,0.859240710735321,1.539400577545166
rerank_only,indonesian,q20552,python json loads try,json loads coba python,,reranked,8,d20028,0.859240710735321,1.539400577545166
rerank_only,indonesian,q20552,python json loads try,json loads coba python,,reranked,9,d7073,0.859240710735321,1.539400577545166
rerank_only,indonesian,q20552,python json loads try,json loads coba python,,reranked,10,d20552,0.859240710735321,1.539400577545166
rerank_only,indonesian,q20553,create an empty column in data frame python,buat kolom kosong dalam dataframe python,,reranked,1,d3149,0.8520214557647705,-9.61712646484375
rerank_only,indonesian,q20553,create an empty column in data frame python,buat kolom kosong dalam dataframe python,,reranked,2,d15928,0.8520214557647705,-9.61712646484375
rerank_only,indonesian,q20553,create an empty column in data frame python,buat kolom kosong dalam dataframe python,,reranked,3,d4809,0.8520214557647705,-9.61712646484375
rerank_only,indonesian,q20553,create an empty column in data frame python,buat kolom kosong dalam dataframe python,,reranked,4,d6143,0.8520214557647705,-9.61712646484375
rerank_only,indonesian,q20553,create an empty column in data frame python,buat kolom kosong dalam dataframe python,,reranked,5,d955,0.8449525833129883,-10.688591957092285
rerank_only,indonesian,q20553,create an empty column in data frame python,buat kolom kosong dalam dataframe python,,reranked,6,d12853,0.8449525833129883,-10.688591957092285
rerank_only,indonesian,q20553,create an empty column in data frame python,buat kolom kosong dalam dataframe python,,reranked,7,d10995,0.8449525833129883,-10.688591957092285
rerank_only,indonesian,q20553,create an empty column in data frame python,buat kolom kosong dalam dataframe python,,reranked,8,d3422,0.8779155015945435,-10.71955680847168
rerank_only,indonesian,q20553,create an empty column in data frame python,buat kolom kosong dalam dataframe python,,reranked,9,d6042,0.8779155015945435,-10.71955680847168
rerank_only,indonesian,q20553,create an empty column in data frame python,buat kolom kosong dalam dataframe python,,reranked,10,d20025,0.8779155015945435,-10.71955680847168
rerank_only,indonesian,q20554,remove whitespace at end of line in python,hapus whitespace di akhir baris di python,,reranked,1,d13627,0.8470162153244019,-8.22477912902832
rerank_only,indonesian,q20554,remove whitespace at end of line in python,hapus whitespace di akhir baris di python,,reranked,2,d9010,0.8470162153244019,-8.22477912902832
rerank_only,indonesian,q20554,remove whitespace at end of line in python,hapus whitespace di akhir baris di python,,reranked,3,d9909,0.8470162153244019,-8.22477912902832
rerank_only,indonesian,q20554,remove whitespace at end of line in python,hapus whitespace di akhir baris di python,,reranked,4,d1176,0.8470162153244019,-8.22477912902832
rerank_only,indonesian,q20554,remove whitespace at end of line in python,hapus whitespace di akhir baris di python,,reranked,5,d3649,0.8331294059753418,-8.484027862548828
rerank_only,indonesian,q20554,remove whitespace at end of line in python,hapus whitespace di akhir baris di python,,reranked,6,d4537,0.8331294059753418,-8.484027862548828
rerank_only,indonesian,q20554,remove whitespace at end of line in python,hapus whitespace di akhir baris di python,,reranked,7,d3924,0.8457158803939819,-8.889976501464844
rerank_only,indonesian,q20554,remove whitespace at end of line in python,hapus whitespace di akhir baris di python,,reranked,8,d6397,0.8478101491928101,-9.209961891174316
rerank_only,indonesian,q20554,remove whitespace at end of line in python,hapus whitespace di akhir baris di python,,reranked,9,d12762,0.8478101491928101,-9.209961891174316
rerank_only,indonesian,q20554,remove whitespace at end of line in python,hapus whitespace di akhir baris di python,,reranked,10,d14603,0.8478101491928101,-9.209961891174316
rerank_only,indonesian,q20555,python file opening modes,mode pembukaan file python,,reranked,1,d1097,0.8356790542602539,-1.4299296140670776
rerank_only,indonesian,q20555,python file opening modes,mode pembukaan file python,,reranked,2,d11516,0.8601894974708557,-3.6025919914245605
rerank_only,indonesian,q20555,python file opening modes,mode pembukaan file python,,reranked,3,d6320,0.8657380938529968,-4.061970233917236
rerank_only,indonesian,q20555,python file opening modes,mode pembukaan file python,,reranked,4,d6612,0.836890459060669,-5.813986778259277
rerank_only,indonesian,q20555,python file opening modes,mode pembukaan file python,,reranked,5,d16288,0.8772239089012146,-5.94592809677124
rerank_only,indonesian,q20555,python file opening modes,mode pembukaan file python,,reranked,6,d2356,0.8772239089012146,-5.94592809677124
rerank_only,indonesian,q20555,python file opening modes,mode pembukaan file python,,reranked,7,d15040,0.8772239089012146,-5.94592809677124
rerank_only,indonesian,q20555,python file opening modes,mode pembukaan file python,,reranked,8,d20555,0.8772239089012146,-5.94592809677124
rerank_only,indonesian,q20555,python file opening modes,mode pembukaan file python,,reranked,9,d14095,0.8772239089012146,-5.94592809677124
rerank_only,indonesian,q20555,python file opening modes,mode pembukaan file python,,reranked,10,d5730,0.8772239089012146,-5.94592809677124
rerank_only,indonesian,q20556,python code input prompt for questions,input prompt kode python untuk pertanyaan,,reranked,1,d2781,0.869979739189148,-2.8712971210479736
rerank_only,indonesian,q20556,python code input prompt for questions,input prompt kode python untuk pertanyaan,,reranked,2,d4944,0.869979739189148,-2.8712971210479736
rerank_only,indonesian,q20556,python code input prompt for questions,input prompt kode python untuk pertanyaan,,reranked,3,d2946,0.869979739189148,-2.8712971210479736
rerank_only,indonesian,q20556,python code input prompt for questions,input prompt kode python untuk pertanyaan,,reranked,4,d16413,0.869979739189148,-2.8712971210479736
rerank_only,indonesian,q20556,python code input prompt for questions,input prompt kode python untuk pertanyaan,,reranked,5,d9137,0.869979739189148,-2.8712971210479736
rerank_only,indonesian,q20556,python code input prompt for questions,input prompt kode python untuk pertanyaan,,reranked,6,d9133,0.869979739189148,-2.8712971210479736
rerank_only,indonesian,q20556,python code input prompt for questions,input prompt kode python untuk pertanyaan,,reranked,7,d16258,0.869979739189148,-2.8712971210479736
rerank_only,indonesian,q20556,python code input prompt for questions,input prompt kode python untuk pertanyaan,,reranked,8,d1140,0.869979739189148,-2.8712971210479736
rerank_only,indonesian,q20556,python code input prompt for questions,input prompt kode python untuk pertanyaan,,reranked,9,d20250,0.869979739189148,-2.8712971210479736
rerank_only,indonesian,q20556,python code input prompt for questions,input prompt kode python untuk pertanyaan,,reranked,10,d7550,0.8796170949935913,-5.1919732093811035
rerank_only,indonesian,q20557,python parse a log file that is logging,parsing file log yang di-logging python,,reranked,1,d9716,0.848046064376831,-0.33307456970214844
rerank_only,indonesian,q20557,python parse a log file that is logging,parsing file log yang di-logging python,,reranked,2,d17308,0.8423200249671936,-2.4083049297332764
rerank_only,indonesian,q20557,python parse a log file that is logging,parsing file log yang di-logging python,,reranked,3,d15313,0.8434332609176636,-2.6044514179229736
rerank_only,indonesian,q20557,python parse a log file that is logging,parsing file log yang di-logging python,,reranked,4,d8628,0.8434332609176636,-2.6044514179229736
rerank_only,indonesian,q20557,python parse a log file that is logging,parsing file log yang di-logging python,,reranked,5,d14419,0.8434332609176636,-2.6044514179229736
rerank_only,indonesian,q20557,python parse a log file that is logging,parsing file log yang di-logging python,,reranked,6,d12945,0.8434332609176636,-2.6044514179229736
rerank_only,indonesian,q20557,python parse a log file that is logging,parsing file log yang di-logging python,,reranked,7,d11228,0.866334080696106,-3.3137638568878174
rerank_only,indonesian,q20557,python parse a log file that is logging,parsing file log yang di-logging python,,reranked,8,d20557,0.8778648972511292,-3.5001657009124756
rerank_only,indonesian,q20557,python parse a log file that is logging,parsing file log yang di-logging python,,reranked,9,d5300,0.8778648972511292,-3.5001657009124756
rerank_only,indonesian,q20557,python parse a log file that is logging,parsing file log yang di-logging python,,reranked,10,d15521,0.8778648972511292,-3.5001657009124756
rerank_only,indonesian,q20558,remove an entry from a dict python,hapus entri dari dict python,,reranked,1,d7897,0.8504056334495544,-6.343420028686523
rerank_only,indonesian,q20558,remove an entry from a dict python,hapus entri dari dict python,,reranked,2,d9980,0.8504056334495544,-6.343420028686523
rerank_only,indonesian,q20558,remove an entry from a dict python,hapus entri dari dict python,,reranked,3,d10255,0.8504056334495544,-6.343420028686523
rerank_only,indonesian,q20558,remove an entry from a dict python,hapus entri dari dict python,,reranked,4,d12346,0.8504056334495544,-6.343420028686523
rerank_only,indonesian,q20558,remove an entry from a dict python,hapus entri dari dict python,,reranked,5,d1524,0.8504056334495544,-6.343420028686523
rerank_only,indonesian,q20558,remove an entry from a dict python,hapus entri dari dict python,,reranked,6,d1659,0.8504056334495544,-6.343420028686523
rerank_only,indonesian,q20558,remove an entry from a dict python,hapus entri dari dict python,,reranked,7,d10625,0.8504056334495544,-6.343420028686523
rerank_only,indonesian,q20558,remove an entry from a dict python,hapus entri dari dict python,,reranked,8,d2245,0.8504056334495544,-6.343420028686523
rerank_only,indonesian,q20558,remove an entry from a dict python,hapus entri dari dict python,,reranked,9,d3692,0.8504056334495544,-6.343420028686523
rerank_only,indonesian,q20558,remove an entry from a dict python,hapus entri dari dict python,,reranked,10,d767,0.8374470472335815,-6.5779900550842285
rerank_only,indonesian,q20559,new line statemnt pythong write,statement baris baru python tulis,,reranked,1,d11486,0.8256092071533203,-9.105887413024902
rerank_only,indonesian,q20559,new line statemnt pythong write,statement baris baru python tulis,,reranked,2,d5601,0.8256092071533203,-9.105887413024902
rerank_only,indonesian,q20559,new line statemnt pythong write,statement baris baru python tulis,,reranked,3,d9215,0.8256092071533203,-9.105887413024902
rerank_only,indonesian,q20559,new line statemnt pythong write,statement baris baru python tulis,,reranked,4,d3274,0.8256092071533203,-9.105887413024902
rerank_only,indonesian,q20559,new line statemnt pythong write,statement baris baru python tulis,,reranked,5,d19920,0.8256092071533203,-9.105887413024902
rerank_only,indonesian,q20559,new line statemnt pythong write,statement baris baru python tulis,,reranked,6,d11579,0.8256092071533203,-9.105887413024902
rerank_only,indonesian,q20559,new line statemnt pythong write,statement baris baru python tulis,,reranked,7,d16011,0.8256092071533203,-9.105887413024902
rerank_only,indonesian,q20559,new line statemnt pythong write,statement baris baru python tulis,,reranked,8,d14443,0.8251125812530518,-10.178972244262695
rerank_only,indonesian,q20559,new line statemnt pythong write,statement baris baru python tulis,,reranked,9,d14931,0.8251125812530518,-10.178972244262695
rerank_only,indonesian,q20559,new line statemnt pythong write,statement baris baru python tulis,,reranked,10,d5939,0.8251125812530518,-10.178972244262695
rerank_only,indonesian,q20560,python view as series column format string,view sebagai format string kolom series python,,reranked,1,d13482,0.8492936491966248,-4.994284629821777
rerank_only,indonesian,q20560,python view as series column format string,view sebagai format string kolom series python,,reranked,2,d13840,0.8492936491966248,-4.994284629821777
rerank_only,indonesian,q20560,python view as series column format string,view sebagai format string kolom series python,,reranked,3,d16345,0.8492936491966248,-4.994284629821777
rerank_only,indonesian,q20560,python view as series column format string,view sebagai format string kolom series python,,reranked,4,d16529,0.8406774401664734,-8.10746955871582
rerank_only,indonesian,q20560,python view as series column format string,view sebagai format string kolom series python,,reranked,5,d6611,0.8533046245574951,-9.075775146484375
rerank_only,indonesian,q20560,python view as series column format string,view sebagai format string kolom series python,,reranked,6,d12316,0.8533046245574951,-9.075775146484375
rerank_only,indonesian,q20560,python view as series column format string,view sebagai format string kolom series python,,reranked,7,d16547,0.8533046245574951,-9.075775146484375
rerank_only,indonesian,q20560,python view as series column format string,view sebagai format string kolom series python,,reranked,8,d7557,0.8533046245574951,-9.075775146484375
rerank_only,indonesian,q20560,python view as series column format string,view sebagai format string kolom series python,,reranked,9,d10406,0.8533046245574951,-9.075775146484375
rerank_only,indonesian,q20560,python view as series column format string,view sebagai format string kolom series python,,reranked,10,d20560,0.8692871928215027,-9.152276992797852
rerank_only,indonesian,q20561,python select not null column values,pilih nilai kolom bukan null python,,reranked,1,d7793,0.8640574812889099,-10.780563354492188
rerank_only,indonesian,q20561,python select not null column values,pilih nilai kolom bukan null python,,reranked,2,d8958,0.8640574812889099,-10.780563354492188
rerank_only,indonesian,q20561,python select not null column values,pilih nilai kolom bukan null python,,reranked,3,d4876,0.8640574812889099,-10.780563354492188
rerank_only,indonesian,q20561,python select not null column values,pilih nilai kolom bukan null python,,reranked,4,d2666,0.8640574812889099,-10.780563354492188
rerank_only,indonesian,q20561,python select not null column values,pilih nilai kolom bukan null python,,reranked,5,d2364,0.8640574812889099,-10.780563354492188
rerank_only,indonesian,q20561,python select not null column values,pilih nilai kolom bukan null python,,reranked,6,d13281,0.8497506976127625,-10.827656745910645
rerank_only,indonesian,q20561,python select not null column values,pilih nilai kolom bukan null python,,reranked,7,d3149,0.8433568477630615,-10.932504653930664
rerank_only,indonesian,q20561,python select not null column values,pilih nilai kolom bukan null python,,reranked,8,d6143,0.8433568477630615,-10.932504653930664
rerank_only,indonesian,q20561,python select not null column values,pilih nilai kolom bukan null python,,reranked,9,d15928,0.8433568477630615,-10.932504653930664
rerank_only,indonesian,q20561,python select not null column values,pilih nilai kolom bukan null python,,reranked,10,d4809,0.8433568477630615,-10.932504653930664
rerank_only,indonesian,q20562,how do functions in python know the parametr type,cara fungsi di python tahu tipe parameter,,reranked,1,d8154,0.8564139604568481,-4.705410957336426
rerank_only,indonesian,q20562,how do functions in python know the parametr type,cara fungsi di python tahu tipe parameter,,reranked,2,d13142,0.841350257396698,-6.583827972412109
rerank_only,indonesian,q20562,how do functions in python know the parametr type,cara fungsi di python tahu tipe parameter,,reranked,3,d714,0.8459933400154114,-7.522546768188477
rerank_only,indonesian,q20562,how do functions in python know the parametr type,cara fungsi di python tahu tipe parameter,,reranked,4,d5581,0.8459933400154114,-7.522546768188477
rerank_only,indonesian,q20562,how do functions in python know the parametr type,cara fungsi di python tahu tipe parameter,,reranked,5,d9928,0.8394861221313477,-7.886303901672363
rerank_only,indonesian,q20562,how do functions in python know the parametr type,cara fungsi di python tahu tipe parameter,,reranked,6,d2858,0.8418346643447876,-8.702914237976074
rerank_only,indonesian,q20562,how do functions in python know the parametr type,cara fungsi di python tahu tipe parameter,,reranked,7,d14983,0.8418346643447876,-8.702914237976074
rerank_only,indonesian,q20562,how do functions in python know the parametr type,cara fungsi di python tahu tipe parameter,,reranked,8,d13316,0.8391904830932617,-9.267988204956055
rerank_only,indonesian,q20562,how do functions in python know the parametr type,cara fungsi di python tahu tipe parameter,,reranked,9,d1038,0.8391904830932617,-9.267988204956055
rerank_only,indonesian,q20562,how do functions in python know the parametr type,cara fungsi di python tahu tipe parameter,,reranked,10,d1298,0.8391904830932617,-9.267988204956055
rerank_only,indonesian,q20563,cursor positioning python windows,positioning kursor python windows,,reranked,1,d12025,0.9017419219017029,-1.0953861474990845
rerank_only,indonesian,q20563,cursor positioning python windows,positioning kursor python windows,,reranked,2,d3770,0.9017419219017029,-1.0953861474990845
rerank_only,indonesian,q20563,cursor positioning python windows,positioning kursor python windows,,reranked,3,d3808,0.9017419219017029,-1.0953861474990845
rerank_only,indonesian,q20563,cursor positioning python windows,positioning kursor python windows,,reranked,4,d5597,0.9017419219017029,-1.0953861474990845
rerank_only,indonesian,q20563,cursor positioning python windows,positioning kursor python windows,,reranked,5,d17238,0.8706409931182861,-1.1010677814483643
rerank_only,indonesian,q20563,cursor positioning python windows,positioning kursor python windows,,reranked,6,d5589,0.8581730723381042,-1.2414724826812744
rerank_only,indonesian,q20563,cursor positioning python windows,positioning kursor python windows,,reranked,7,d3682,0.8873320817947388,-1.4994592666625977
rerank_only,indonesian,q20563,cursor positioning python windows,positioning kursor python windows,,reranked,8,d15923,0.8873320817947388,-1.4994592666625977
rerank_only,indonesian,q20563,cursor positioning python windows,positioning kursor python windows,,reranked,9,d8677,0.8873320817947388,-1.4994592666625977
rerank_only,indonesian,q20563,cursor positioning python windows,positioning kursor python windows,,reranked,10,d14428,0.8873320817947388,-1.4994592666625977
rerank_only,indonesian,q20564,python how to equally space points in an ellipse,cara sama rata titik ruang di ellipse python,,reranked,1,d20564,0.8527973294258118,-9.772281646728516
rerank_only,indonesian,q20564,python how to equally space points in an ellipse,cara sama rata titik ruang di ellipse python,,reranked,2,d1192,0.8527973294258118,-9.772281646728516
rerank_only,indonesian,q20564,python how to equally space points in an ellipse,cara sama rata titik ruang di ellipse python,,reranked,3,d8089,0.8384053111076355,-10.983415603637695
rerank_only,indonesian,q20564,python how to equally space points in an ellipse,cara sama rata titik ruang di ellipse python,,reranked,4,d3931,0.8261159062385559,-11.086003303527832
rerank_only,indonesian,q20564,python how to equally space points in an ellipse,cara sama rata titik ruang di ellipse python,,reranked,5,d16155,0.8261159062385559,-11.086003303527832
rerank_only,indonesian,q20564,python how to equally space points in an ellipse,cara sama rata titik ruang di ellipse python,,reranked,6,d16385,0.8261159062385559,-11.086003303527832
rerank_only,indonesian,q20564,python how to equally space points in an ellipse,cara sama rata titik ruang di ellipse python,,reranked,7,d16387,0.8261159062385559,-11.086003303527832
rerank_only,indonesian,q20564,python how to equally space points in an ellipse,cara sama rata titik ruang di ellipse python,,reranked,8,d10215,0.8261159062385559,-11.086003303527832
rerank_only,indonesian,q20564,python how to equally space points in an ellipse,cara sama rata titik ruang di ellipse python,,reranked,9,d10221,0.8261159062385559,-11.086003303527832
rerank_only,indonesian,q20564,python how to equally space points in an ellipse,cara sama rata titik ruang di ellipse python,,reranked,10,d9147,0.8261159062385559,-11.086003303527832
rerank_only,indonesian,q20565,how to see how similar two images are in python,cara lihat seberapa mirip dua gambar di python,,reranked,1,d1564,0.8324853181838989,-11.382342338562012
rerank_only,indonesian,q20565,how to see how similar two images are in python,cara lihat seberapa mirip dua gambar di python,,reranked,2,d20565,0.8324853181838989,-11.382342338562012
rerank_only,indonesian,q20565,how to see how similar two images are in python,cara lihat seberapa mirip dua gambar di python,,reranked,3,d15065,0.8324853181838989,-11.382342338562012
rerank_only,indonesian,q20565,how to see how similar two images are in python,cara lihat seberapa mirip dua gambar di python,,reranked,4,d6713,0.8324853181838989,-11.382342338562012
rerank_only,indonesian,q20565,how to see how similar two images are in python,cara lihat seberapa mirip dua gambar di python,,reranked,5,d6717,0.8324853181838989,-11.382342338562012
rerank_only,indonesian,q20565,how to see how similar two images are in python,cara lihat seberapa mirip dua gambar di python,,reranked,6,d4937,0.8258730173110962,-11.38331413269043
rerank_only,indonesian,q20565,how to see how similar two images are in python,cara lihat seberapa mirip dua gambar di python,,reranked,7,d9001,0.8258730173110962,-11.38331413269043
rerank_only,indonesian,q20565,how to see how similar two images are in python,cara lihat seberapa mirip dua gambar di python,,reranked,8,d9411,0.834781289100647,-11.393238067626953
rerank_only,indonesian,q20565,how to see how similar two images are in python,cara lihat seberapa mirip dua gambar di python,,reranked,9,d11665,0.8297945261001587,-11.424232482910156
rerank_only,indonesian,q20565,how to see how similar two images are in python,cara lihat seberapa mirip dua gambar di python,,reranked,10,d188,0.8297945261001587,-11.424232482910156
rerank_only,indonesian,q20566,how to make a input to have no spaces in python\,cara buat input tidak punya spasi di python,,reranked,1,d7550,0.8371430039405823,-10.726225852966309
rerank_only,indonesian,q20566,how to make a input to have no spaces in python\,cara buat input tidak punya spasi di python,,reranked,2,d20556,0.8371430039405823,-10.726225852966309
rerank_only,indonesian,q20566,how to make a input to have no spaces in python\,cara buat input tidak punya spasi di python,,reranked,3,d15433,0.8371430039405823,-10.726225852966309
rerank_only,indonesian,q20566,how to make a input to have no spaces in python\,cara buat input tidak punya spasi di python,,reranked,4,d66,0.8371430039405823,-10.726225852966309
rerank_only,indonesian,q20566,how to make a input to have no spaces in python\,cara buat input tidak punya spasi di python,,reranked,5,d11775,0.8371430039405823,-10.726225852966309
rerank_only,indonesian,q20566,how to make a input to have no spaces in python\,cara buat input tidak punya spasi di python,,reranked,6,d16377,0.8371430039405823,-10.726225852966309
rerank_only,indonesian,q20566,how to make a input to have no spaces in python\,cara buat input tidak punya spasi di python,,reranked,7,d16355,0.8371430039405823,-10.726225852966309
rerank_only,indonesian,q20566,how to make a input to have no spaces in python\,cara buat input tidak punya spasi di python,,reranked,8,d7423,0.8371430039405823,-10.726225852966309
rerank_only,indonesian,q20566,how to make a input to have no spaces in python\,cara buat input tidak punya spasi di python,,reranked,9,d15196,0.8300122022628784,-11.059349060058594
rerank_only,indonesian,q20566,how to make a input to have no spaces in python\,cara buat input tidak punya spasi di python,,reranked,10,d9344,0.8300122022628784,-11.059349060058594
rerank_only,indonesian,q20567,next line to read in python,baris berikutnya baca di python,,reranked,1,d15708,0.8636960387229919,-11.258834838867188
rerank_only,indonesian,q20567,next line to read in python,baris berikutnya baca di python,,reranked,2,d13167,0.8636960387229919,-11.258834838867188
